organ, anatomical structure, cell_type, x, y, z
VH_M_Skin,VH_M_skin,T-helper,0.13407,-0.0374665,-0.119311
VH_M_Skin,VH_M_skin,T-helper,0.215166,-0.14237,0.0644075
VH_M_Skin,VH_M_skin,T-helper,-0.221973,-0.227925,0.0109882
VH_M_Skin,VH_M_skin,T-helper,-0.034397,0.453613,0.130364
VH_M_Skin,VH_M_skin,T-helper,-0.116132,-0.58616,-0.0441448
VH_M_Skin,VH_M_skin,T-helper,0.129259,0.367255,0.107426
VH_M_Skin,VH_M_skin,T-helper,0.356849,0.141292,0.0142184
VH_M_Skin,VH_M_skin,T-helper,-0.333695,0.269707,-0.0386808
VH_M_Skin,VH_M_skin,T-helper,-0.134779,0.219183,-0.0633245
VH_M_Skin,VH_M_skin,T-helper,-0.0774032,0.251049,-0.102463
VH_M_Skin,VH_M_skin,T-helper,-0.375432,0.203236,0.000475092
VH_M_Skin,VH_M_skin,T-helper,0.102101,0.35087,-0.125497
VH_M_Skin,VH_M_skin,T-helper,0.17618,0.470273,-0.120245
VH_M_Skin,VH_M_skin,T-helper,0.0627569,0.763256,-0.043867
VH_M_Skin,VH_M_skin,T-helper,0.0677061,-0.206527,0.0703301
VH_M_Skin,VH_M_skin,T-helper,-0.216433,-0.272458,0.0150969
VH_M_Skin,VH_M_skin,T-helper,0.205915,-0.331652,-0.0385371
VH_M_Skin,VH_M_skin,T-helper,0.182857,-0.0929575,-0.0881832
VH_M_Skin,VH_M_skin,T-helper,-0.229445,-0.631978,-0.0903108
VH_M_Skin,VH_M_skin,T-helper,-0.0741872,0.815829,0.0615815
VH_M_Skin,VH_M_skin,T-helper,0.0935578,-0.114284,-0.0983447
VH_M_Skin,VH_M_skin,T-helper,0.121992,0.056543,-0.12668
VH_M_Skin,VH_M_skin,T-helper,-0.170901,0.43458,-0.0765856
VH_M_Skin,VH_M_skin,T-helper,0.252608,0.287578,-0.0605815
VH_M_Skin,VH_M_skin,T-helper,-0.181404,0.0673024,0.044081
VH_M_Skin,VH_M_skin,T-helper,0.377841,0.0734923,0.0131288
VH_M_Skin,VH_M_skin,T-helper,0.117941,-0.428564,0.0260778
VH_M_Skin,VH_M_skin,T-helper,0.139357,-0.422286,-0.0995767
VH_M_Skin,VH_M_skin,T-helper,-0.220961,-0.628643,-0.110638
VH_M_Skin,VH_M_skin,T-helper,-0.298973,0.368951,-0.017181
VH_M_Skin,VH_M_skin,T-helper,0.280243,0.394938,0.020885
VH_M_Skin,VH_M_skin,T-helper,0.0953568,0.265687,-0.0984402
VH_M_Skin,VH_M_skin,T-helper,0.0993618,-0.576265,-0.117136
VH_M_Skin,VH_M_skin,T-helper,0.222261,-0.491162,-0.0591095
VH_M_Skin,VH_M_skin,T-helper,0.449333,-0.0504236,0.0419566
VH_M_Skin,VH_M_skin,T-helper,0.0653618,0.722411,-0.0253644
VH_M_Skin,VH_M_skin,T-helper,-0.145553,-0.23022,0.0984961
VH_M_Skin,VH_M_skin,T-helper,-0.169592,0.443236,-0.114432
VH_M_Skin,VH_M_skin,T-helper,0.0692217,0.668088,-0.00560444
VH_M_Skin,VH_M_skin,T-helper,-0.174029,-0.872158,-0.0579405
VH_M_Skin,VH_M_skin,T-helper,-0.0955955,0.0939959,-0.124732
VH_M_Skin,VH_M_skin,T-helper,0.256059,0.372595,-0.0815537
VH_M_Skin,VH_M_skin,T-helper,0.229572,-0.901833,0.0474488
VH_M_Skin,VH_M_skin,T-helper,-0.0185176,-0.0399594,-0.102421
VH_M_Skin,VH_M_skin,T-helper,0.041147,-0.0628083,-0.0990379
VH_M_Skin,VH_M_skin,T-helper,-0.0596106,0.604062,0.0527336
VH_M_Skin,VH_M_skin,T-helper,-0.208734,0.34464,-0.037415
VH_M_Skin,VH_M_skin,T-helper,0.206537,-0.89239,-0.0725115
VH_M_Skin,VH_M_skin,T-helper,-0.227353,-0.796198,-0.122658
VH_M_Skin,VH_M_skin,T-helper,0.171457,-0.598335,-0.0131162
VH_M_Skin,VH_M_skin,T-helper,-0.178514,-0.335639,0.0646345
VH_M_Skin,VH_M_skin,T-helper,0.158577,0.12273,0.0634086
VH_M_Skin,VH_M_skin,T-helper,-0.0338433,0.694519,0.074278
VH_M_Skin,VH_M_skin,T-helper,-0.231066,-0.715774,-0.0732494
VH_M_Skin,VH_M_skin,T-helper,-0.0476947,0.779711,-0.0725848
VH_M_Skin,VH_M_skin,T-helper,-0.183524,0.0346608,0.0624453
VH_M_Skin,VH_M_skin,T-helper,-0.162283,0.551538,0.0642108
VH_M_Skin,VH_M_skin,T-helper,-0.119919,0.255421,-0.0819896
VH_M_Skin,VH_M_skin,T-helper,-0.200019,0.00923539,0.043494
VH_M_Skin,VH_M_skin,T-helper,-0.216693,-0.09061,-0.0398542
VH_M_Skin,VH_M_skin,T-helper,0.0680659,0.458958,0.132737
VH_M_Skin,VH_M_skin,T-helper,-0.108935,-0.426849,0.0225951
VH_M_Skin,VH_M_skin,T-helper,-0.0608234,0.205049,0.144735
VH_M_Skin,VH_M_skin,T-helper,-0.0742338,0.851439,0.0247888
VH_M_Skin,VH_M_skin,T-helper,-0.0547641,0.109151,-0.127214
VH_M_Skin,VH_M_skin,T-helper,0.0370552,0.75204,-0.0766008
VH_M_Skin,VH_M_skin,T-helper,-0.190766,0.432323,0.0095711
VH_M_Skin,VH_M_skin,T-helper,-0.163611,-0.451473,0.0355549
VH_M_Skin,VH_M_skin,T-helper,-0.000443141,-0.0596382,0.0220875
VH_M_Skin,VH_M_skin,T-helper,0.21756,-0.670249,-0.0398547
VH_M_Skin,VH_M_skin,T-helper,0.229231,-0.775304,-0.0614661
VH_M_Skin,VH_M_skin,T-helper,0.0561077,0.877681,0.0468783
VH_M_Skin,VH_M_skin,T-helper,0.0806129,-0.0856136,-0.100954
VH_M_Skin,VH_M_skin,T-helper,0.0773088,-0.291959,0.0503011
VH_M_Skin,VH_M_skin,T-helper,-0.288324,0.322932,0.0298336
VH_M_Skin,VH_M_skin,T-helper,0.0325503,0.0848114,0.142457
VH_M_Skin,VH_M_skin,T-helper,0.132845,0.12867,0.0945906
VH_M_Skin,VH_M_skin,T-helper,-0.106642,-0.0954018,-0.10496
VH_M_Skin,VH_M_skin,T-helper,0.171771,-0.512518,-0.135463
VH_M_Skin,VH_M_skin,T-helper,-0.203584,0.60779,-0.0484796
VH_M_Skin,VH_M_skin,T-helper,0.39884,0.15782,-0.0106025
VH_M_Skin,VH_M_skin,T-helper,0.15148,0.217385,-0.0346533
VH_M_Skin,VH_M_skin,T-helper,-0.288881,0.391013,-0.0589373
VH_M_Skin,VH_M_skin,T-helper,0.119119,0.307942,-0.105674
VH_M_Skin,VH_M_skin,T-helper,-0.200166,-0.376529,0.0154783
VH_M_Skin,VH_M_skin,T-helper,-0.189976,-0.671918,-0.0326652
VH_M_Skin,VH_M_skin,T-helper,0.015465,-0.0867386,-0.0118654
VH_M_Skin,VH_M_skin,T-helper,-0.172911,0.0113828,0.0815181
VH_M_Skin,VH_M_skin,T-helper,-0.157125,-0.719101,-0.0817145
VH_M_Skin,VH_M_skin,T-helper,-0.174111,0.439478,-0.039732
VH_M_Skin,VH_M_skin,T-helper,-0.122377,-0.22502,-0.0912945
VH_M_Skin,VH_M_skin,T-helper,0.0811792,0.27704,0.137358
VH_M_Skin,VH_M_skin,T-helper,-0.074724,0.758872,0.0293978
VH_M_Skin,VH_M_skin,T-helper,0.0487828,0.520045,0.103074
VH_M_Skin,VH_M_skin,T-helper,0.0565091,0.70264,0.0156059
VH_M_Skin,VH_M_skin,T-helper,0.209861,0.416178,0.0379441
VH_M_Skin,VH_M_skin,T-helper,-0.184568,-0.886085,0.043615
VH_M_Skin,VH_M_skin,T-helper,-0.0528317,0.824778,0.0981865
VH_M_Skin,VH_M_skin,T-helper,0.123741,-0.424971,0.0336913
VH_M_Skin,VH_M_skin,T-helper,-0.207638,-0.296003,0.0445531
VH_M_Skin,VH_M_skin,T-helper,0.163002,0.402473,0.0701144
VH_M_Skin,VH_M_skin,T-helper,-0.0384997,0.771912,-0.0791466
VH_M_Skin,VH_M_skin,T-helper,-0.129415,0.472932,0.117316
VH_M_Skin,VH_M_skin,T-helper,-0.462176,0.0888073,0.0315767
VH_M_Skin,VH_M_skin,T-helper,-0.417441,-0.0279441,0.0346233
VH_M_Skin,VH_M_skin,T-helper,-0.0591889,0.0156831,-0.150549
VH_M_Skin,VH_M_skin,T-helper,0.522337,-0.00651607,0.0356533
VH_M_Skin,VH_M_skin,T-helper,-0.156587,-0.360947,-0.070887
VH_M_Skin,VH_M_skin,T-helper,-0.155603,0.0601743,-0.0725851
VH_M_Skin,VH_M_skin,T-helper,-0.0465435,0.629167,0.0419871
VH_M_Skin,VH_M_skin,T-helper,-0.080603,-0.409053,-0.00376498
VH_M_Skin,VH_M_skin,T-helper,-0.0751303,0.755774,0.0154144
VH_M_Skin,VH_M_skin,T-helper,0.382173,0.178182,0.00941916
VH_M_Skin,VH_M_skin,T-helper,0.0544212,0.353846,-0.128103
VH_M_Skin,VH_M_skin,T-helper,0.464736,0.00361736,0.00870526
VH_M_Skin,VH_M_skin,T-helper,0.0111012,0.252239,-0.108625
VH_M_Skin,VH_M_skin,T-helper,-0.186446,0.595077,0.0324139
VH_M_Skin,VH_M_skin,T-helper,0.0863625,-0.394209,0.0126151
VH_M_Skin,VH_M_skin,T-helper,0.507897,0.07827,0.0528082
VH_M_Skin,VH_M_skin,T-helper,0.0883665,-0.475502,-0.0661102
VH_M_Skin,VH_M_skin,T-helper,-0.217115,-0.680198,-0.0415676
VH_M_Skin,VH_M_skin,T-helper,0.105224,-0.594662,-0.12025
VH_M_Skin,VH_M_skin,T-helper,0.182994,-0.742054,-0.135936
VH_M_Skin,VH_M_skin,T-helper,-0.151278,-0.246442,-0.0863772
VH_M_Skin,VH_M_skin,T-helper,-0.00832453,0.0785615,-0.12705
VH_M_Skin,VH_M_skin,T-helper,0.21029,-0.400598,-0.0102439
VH_M_Skin,VH_M_skin,T-helper,0.150649,-0.476537,0.0214172
VH_M_Skin,VH_M_skin,T-helper,-0.212518,-0.628332,-0.122223
VH_M_Skin,VH_M_skin,T-helper,-0.18407,-0.6551,-0.137935
VH_M_Skin,VH_M_skin,T-helper,-0.262741,-0.873973,-0.0412977
VH_M_Skin,VH_M_skin,T-helper,0.161444,0.450076,-0.127812
VH_M_Skin,VH_M_skin,T-helper,-0.00862442,0.198349,0.154185
VH_M_Skin,VH_M_skin,T-helper,-0.0847934,-0.274998,0.0632573
VH_M_Skin,VH_M_skin,T-helper,0.161127,0.503036,0.0766823
VH_M_Skin,VH_M_skin,T-helper,0.167159,0.0258033,-0.0842378
VH_M_Skin,VH_M_skin,T-helper,-0.167694,0.341322,0.051643
VH_M_Skin,VH_M_skin,T-helper,0.185887,-0.779774,-0.142359
VH_M_Skin,VH_M_skin,T-helper,-0.0545557,0.825543,0.0966367
VH_M_Skin,VH_M_skin,T-helper,0.261509,-0.873755,-0.0456113
VH_M_Skin,VH_M_skin,T-helper,-0.0448697,-0.210216,0.0244913
VH_M_Skin,VH_M_skin,T-helper,0.157684,-0.822138,-0.10359
VH_M_Skin,VH_M_skin,T-helper,-0.00844008,0.62531,0.0546961
VH_M_Skin,VH_M_skin,T-helper,-0.0316046,-0.125026,-0.0522918
VH_M_Skin,VH_M_skin,T-helper,-0.382281,0.191342,-0.00275844
VH_M_Skin,VH_M_skin,T-helper,0.0841532,-0.437367,-0.0315146
VH_M_Skin,VH_M_skin,T-helper,0.146591,-0.639021,-0.042658
VH_M_Skin,VH_M_skin,T-helper,0.395838,0.125868,0.016572
VH_M_Skin,VH_M_skin,T-helper,-0.225575,-0.894726,-0.0829972
VH_M_Skin,VH_M_skin,T-helper,0.171386,-0.549579,-0.000555637
VH_M_Skin,VH_M_skin,T-helper,0.0425032,0.894062,0.0446688
VH_M_Skin,VH_M_skin,T-helper,-0.243479,-0.900064,0.0460661
VH_M_Skin,VH_M_skin,T-helper,0.151298,-0.520665,0.00261352
VH_M_Skin,VH_M_skin,T-helper,0.111144,0.0186679,0.106528
VH_M_Skin,VH_M_skin,T-helper,0.308137,0.336239,-0.0227072
VH_M_Skin,VH_M_skin,T-helper,-0.222983,-0.493711,-0.0686698
VH_M_Skin,VH_M_skin,T-helper,0.0719074,-0.169137,-0.0839185
VH_M_Skin,VH_M_skin,T-helper,-0.448065,-0.0462969,0.0369094
VH_M_Skin,VH_M_skin,T-helper,0.121738,0.471605,-0.150714
VH_M_Skin,VH_M_skin,T-helper,-0.151651,0.314754,-0.0713729
VH_M_Skin,VH_M_skin,T-helper,-0.207615,-0.902865,0.0662872
VH_M_Skin,VH_M_skin,T-helper,0.0337449,0.32433,-0.122758
VH_M_Skin,VH_M_skin,T-helper,-0.203285,-0.77376,-0.0437357
VH_M_Skin,VH_M_skin,T-helper,0.458906,0.0593502,-0.00873066
VH_M_Skin,VH_M_skin,T-helper,-0.138054,0.336863,0.0952883
VH_M_Skin,VH_M_skin,T-helper,0.113818,0.02641,-0.141138
VH_M_Skin,VH_M_skin,T-helper,-0.0669199,0.817184,-0.0524053
VH_M_Skin,VH_M_skin,T-helper,0.222277,-0.529793,-0.0276036
VH_M_Skin,VH_M_skin,T-helper,-0.089319,-0.19014,0.0870366
VH_M_Skin,VH_M_skin,T-helper,0.034438,0.906817,0.0179469
VH_M_Skin,VH_M_skin,T-helper,-0.0619586,0.881881,0.00507719
VH_M_Skin,VH_M_skin,T-helper,0.146261,0.344779,-0.100323
VH_M_Skin,VH_M_skin,T-helper,-0.20561,0.369999,0.0148621
VH_M_Skin,VH_M_skin,T-helper,0.0740079,0.574681,-0.124265
VH_M_Skin,VH_M_skin,T-helper,0.203679,-0.604085,-0.0173509
VH_M_Skin,VH_M_skin,T-helper,0.194807,-0.531973,0.00123774
VH_M_Skin,VH_M_skin,T-helper,0.0701416,0.75698,0.057537
VH_M_Skin,VH_M_skin,T-helper,-0.195088,-0.383203,0.0340008
VH_M_Skin,VH_M_skin,T-helper,0.503604,0.0752905,0.0379382
VH_M_Skin,VH_M_skin,T-helper,-0.206335,-0.382544,-0.0138881
VH_M_Skin,VH_M_skin,T-helper,-0.269514,0.285481,0.0194827
VH_M_Skin,VH_M_skin,T-helper,0.0466915,-0.224534,-0.00658983
VH_M_Skin,VH_M_skin,T-helper,-0.103273,-0.514029,-0.113522
VH_M_Skin,VH_M_skin,T-helper,0.244294,0.29095,0.00410252
VH_M_Skin,VH_M_skin,T-helper,0.240165,0.283876,-0.00514764
VH_M_Skin,VH_M_skin,T-helper,0.212217,-0.360294,-0.0157717
VH_M_Skin,VH_M_skin,T-helper,-0.236212,-0.823857,-0.0506784
VH_M_Skin,VH_M_skin,T-helper,0.213188,-0.337462,0.0087926
VH_M_Skin,VH_M_skin,T-helper,0.159509,-0.604211,-0.0186454
VH_M_Skin,VH_M_skin,T-helper,0.053692,0.667755,0.0151227
VH_M_Skin,VH_M_skin,T-helper,0.0189168,0.594663,0.0656205
VH_M_Skin,VH_M_skin,T-helper,0.167484,0.0726798,0.0737862
VH_M_Skin,VH_M_skin,T-helper,0.203617,-0.372882,0.0216544
VH_M_Skin,VH_M_skin,T-helper,0.0884183,0.785176,-0.00690045
VH_M_Skin,VH_M_skin,T-helper,0.220312,-0.47559,-0.0561636
VH_M_Skin,VH_M_skin,T-helper,-0.16908,-0.668901,-0.137203
VH_M_Skin,VH_M_skin,T-helper,-0.0322205,0.692107,0.0652082
VH_M_Skin,VH_M_skin,T-helper,-0.264468,0.224269,-0.0122764
VH_M_Skin,VH_M_skin,T-helper,0.456118,-0.0364388,0.0406609
VH_M_Skin,VH_M_skin,T-helper,0.0361224,-0.0380102,0.0875909
VH_M_Skin,VH_M_skin,T-helper,0.209204,-0.665541,-0.125321
VH_M_Skin,VH_M_skin,T-helper,0.15885,0.398728,0.0787671
VH_M_Skin,VH_M_skin,T-helper,-0.0675032,0.22774,0.142185
VH_M_Skin,VH_M_skin,T-helper,0.090642,-0.54361,-0.0680349
VH_M_Skin,VH_M_skin,T-helper,0.320302,0.309036,-0.0254935
VH_M_Skin,VH_M_skin,T-helper,-0.0245298,0.156079,0.152174
VH_M_Skin,VH_M_skin,T-helper,0.436102,-0.0147146,0.024919
VH_M_Skin,VH_M_skin,T-helper,-0.0549678,-0.040761,0.0878988
VH_M_Skin,VH_M_skin,T-helper,-0.191225,0.0363469,0.00553103
VH_M_Skin,VH_M_skin,T-helper,-0.05702,0.400469,-0.132981
VH_M_Skin,VH_M_skin,T-helper,0.0145069,-0.0643548,0.107378
VH_M_Skin,VH_M_skin,T-helper,0.194858,-0.306504,-0.0563284
VH_M_Skin,VH_M_skin,T-helper,-0.137237,-0.228977,0.098171
VH_M_Skin,VH_M_skin,T-helper,-0.0805571,0.195677,0.137249
VH_M_Skin,VH_M_skin,T-helper,-0.114567,0.549731,-0.137726
VH_M_Skin,VH_M_skin,T-helper,-0.174802,0.4418,0.0419801
VH_M_Skin,VH_M_skin,T-helper,-0.152582,-0.674292,-0.0565976
VH_M_Skin,VH_M_skin,T-helper,0.194476,0.377774,-0.0448209
VH_M_Skin,VH_M_skin,T-helper,0.116363,0.482481,-0.150542
VH_M_Skin,VH_M_skin,T-helper,-0.0676508,0.150612,-0.107726
VH_M_Skin,VH_M_skin,T-helper,0.220059,-0.730955,-0.115707
VH_M_Skin,VH_M_skin,T-helper,0.158481,-0.718035,-0.0757529
VH_M_Skin,VH_M_skin,T-helper,0.170381,-0.800728,-0.0615363
VH_M_Skin,VH_M_skin,T-helper,0.124578,0.608088,0.0338388
VH_M_Skin,VH_M_skin,T-helper,-0.0261366,-0.15506,-0.0230739
VH_M_Skin,VH_M_skin,T-helper,0.0671221,0.840794,0.0603977
VH_M_Skin,VH_M_skin,T-helper,-0.00976488,-0.0161527,-0.120615
VH_M_Skin,VH_M_skin,T-helper,0.201065,-0.490997,0.000510683
VH_M_Skin,VH_M_skin,T-helper,0.0744406,0.0205799,-0.154132
VH_M_Skin,VH_M_skin,T-helper,-0.127351,0.0283125,-0.125084
VH_M_Skin,VH_M_skin,T-helper,-0.479514,0.0902195,0.019095
VH_M_Skin,VH_M_skin,T-helper,0.138819,0.615159,-0.0889099
VH_M_Skin,VH_M_skin,T-helper,-0.172805,-0.707706,-0.134307
VH_M_Skin,VH_M_skin,T-helper,-0.444596,-0.0391595,0.034846
VH_M_Skin,VH_M_skin,T-helper,-0.134536,0.427163,0.120422
VH_M_Skin,VH_M_skin,T-helper,-0.431218,0.00628311,0.0222121
VH_M_Skin,VH_M_skin,T-helper,0.0841673,-0.33127,-0.0500083
VH_M_Skin,VH_M_skin,T-helper,0.158916,0.23836,-0.00383361
VH_M_Skin,VH_M_skin,T-helper,-0.101621,-0.371018,-0.0613007
VH_M_Skin,VH_M_skin,T-helper,-0.367657,0.218148,-0.0241863
VH_M_Skin,VH_M_skin,T-helper,-0.0732619,0.0569298,-0.145548
VH_M_Skin,VH_M_skin,T-helper,0.0666468,0.639061,-0.0907563
VH_M_Skin,VH_M_skin,T-helper,-0.229837,-0.704763,-0.0670089
VH_M_Skin,VH_M_skin,T-helper,0.0735694,-0.384288,-0.0314941
VH_M_Skin,VH_M_skin,T-helper,-0.0270728,-0.0838625,0.0404455
VH_M_Skin,VH_M_skin,T-helper,0.085164,0.0405763,0.111703
VH_M_Skin,VH_M_skin,T-helper,-0.0897029,0.355662,-0.127139
VH_M_Skin,VH_M_skin,T-helper,-0.213149,-0.632766,-0.0262256
VH_M_Skin,VH_M_skin,T-helper,-0.169111,-0.86376,-0.0714956
VH_M_Skin,VH_M_skin,T-helper,-0.0742566,0.0605576,-0.144906
VH_M_Skin,VH_M_skin,T-helper,-0.00260103,-0.0791229,0.104664
VH_M_Skin,VH_M_skin,T-helper,0.277897,0.430332,-0.0527145
VH_M_Skin,VH_M_skin,T-helper,0.0345526,0.11833,-0.123026
VH_M_Skin,VH_M_skin,T-helper,-0.20506,-0.505577,-0.00359779
VH_M_Skin,VH_M_skin,T-helper,0.211116,-0.202657,0.0728683
VH_M_Skin,VH_M_skin,T-helper,0.291728,0.210002,-0.0443411
VH_M_Skin,VH_M_skin,T-helper,0.154752,0.61391,-0.0817907
VH_M_Skin,VH_M_skin,T-helper,-0.215931,-0.235828,-0.0223738
VH_M_Skin,VH_M_skin,T-helper,-0.233379,-0.786719,-0.110488
VH_M_Skin,VH_M_skin,T-helper,-0.132637,0.210474,-0.0650665
VH_M_Skin,VH_M_skin,T-helper,0.178171,0.614302,0.0111697
VH_M_Skin,VH_M_skin,T-helper,0.0581407,0.287883,0.143514
VH_M_Skin,VH_M_skin,T-helper,-0.165266,-0.779987,-0.125617
VH_M_Skin,VH_M_skin,T-helper,-0.0799855,0.132113,0.132496
VH_M_Skin,VH_M_skin,T-helper,0.198596,-0.484687,-0.110185
VH_M_Skin,VH_M_skin,T-helper,-0.00705433,0.601827,-0.107032
VH_M_Skin,VH_M_skin,T-helper,0.17439,-0.878105,-0.0240269
VH_M_Skin,VH_M_skin,T-helper,-0.193124,-0.376966,-0.052164
VH_M_Skin,VH_M_skin,T-helper,-0.0595759,-0.0842029,0.0858717
VH_M_Skin,VH_M_skin,T-helper,-0.392646,0.0555117,0.0216538
VH_M_Skin,VH_M_skin,T-helper,0.00464474,0.247207,0.151299
VH_M_Skin,VH_M_skin,T-helper,-0.0708428,-0.0484063,0.0962303
VH_M_Skin,VH_M_skin,T-helper,-0.161131,0.382641,0.0732155
VH_M_Skin,VH_M_skin,T-helper,0.139882,0.447795,0.11534
VH_M_Skin,VH_M_skin,T-helper,-0.203554,-0.042732,-0.0352235
VH_M_Skin,VH_M_skin,T-helper,-0.182883,-0.863297,-0.00688329
VH_M_Skin,VH_M_skin,T-helper,-0.00646658,0.910644,0.0415057
VH_M_Skin,VH_M_skin,T-helper,-0.0065567,0.91039,-0.0314879
VH_M_Skin,VH_M_skin,T-helper,-0.120032,0.0652757,-0.119305
VH_M_Skin,VH_M_skin,T-helper,0.138329,-0.67399,-0.115503
VH_M_Skin,VH_M_skin,T-helper,-0.125974,0.152434,0.100517
VH_M_Skin,VH_M_skin,T-helper,0.0145737,0.68128,0.063561
VH_M_Skin,VH_M_skin,T-helper,-0.219573,-0.636043,-0.113941
VH_M_Skin,VH_M_skin,T-helper,0.196242,-0.355967,-0.0482814
VH_M_Skin,VH_M_skin,T-helper,0.244377,0.262083,-0.034598
VH_M_Skin,VH_M_skin,T-helper,-0.168449,-0.328135,-0.0674004
VH_M_Skin,VH_M_skin,T-helper,0.275408,0.293236,0.0234433
VH_M_Skin,VH_M_skin,T-helper,0.447261,-0.0213589,0.0342062
VH_M_Skin,VH_M_skin,T-helper,0.148565,0.0828687,-0.0752014
VH_M_Skin,VH_M_skin,T-helper,-0.033703,-0.121486,-0.0570201
VH_M_Skin,VH_M_skin,T-helper,0.0395292,0.73897,-0.0732998
VH_M_Skin,VH_M_skin,T-helper,-0.151251,0.444588,0.101546
VH_M_Skin,VH_M_skin,T-helper,0.175903,-0.190467,-0.084963
VH_M_Skin,VH_M_skin,T-helper,-0.118885,0.0986958,0.106264
VH_M_Skin,VH_M_skin,T-helper,-0.194468,0.572953,-0.0973951
VH_M_Skin,VH_M_skin,T-helper,0.147766,0.159394,0.0739839
VH_M_Skin,VH_M_skin,T-helper,0.0343794,0.15006,-0.110483
VH_M_Skin,VH_M_skin,T-helper,-0.31447,0.295356,-0.0476453
VH_M_Skin,VH_M_skin,T-helper,-0.0421823,0.729649,0.0935097
VH_M_Skin,VH_M_skin,T-helper,0.14651,0.487516,0.0979392
VH_M_Skin,VH_M_skin,T-helper,-0.207173,-0.40677,-0.0561391
VH_M_Skin,VH_M_skin,T-helper,-0.166251,-0.626894,-0.0245123
VH_M_Skin,VH_M_skin,T-helper,0.0325707,-0.13226,-0.0553763
VH_M_Skin,VH_M_skin,T-helper,-0.388626,0.119774,-0.0325869
VH_M_Skin,VH_M_skin,T-helper,0.15601,0.162703,0.0552583
VH_M_Skin,VH_M_skin,T-helper,0.228411,-0.897585,-0.0490873
VH_M_Skin,VH_M_skin,T-helper,0.174325,-0.758895,-0.135388
VH_M_Skin,VH_M_skin,T-helper,-0.161148,-0.673993,-0.135328
VH_M_Skin,VH_M_skin,T-helper,0.173527,0.426954,-0.0329182
VH_M_Skin,VH_M_skin,T-helper,-0.0243731,-0.0660339,0.0565279
VH_M_Skin,VH_M_skin,T-helper,0.158905,0.00839377,0.0912435
VH_M_Skin,VH_M_skin,T-helper,-0.323732,0.19766,0.0151975
VH_M_Skin,VH_M_skin,T-helper,0.0259748,0.209299,0.153898
VH_M_Skin,VH_M_skin,T-helper,-0.153238,0.325154,-0.0740615
VH_M_Skin,VH_M_skin,T-helper,-0.229863,-0.562524,-0.0772416
VH_M_Skin,VH_M_skin,T-helper,-0.0197045,0.770795,0.115038
VH_M_Skin,VH_M_skin,T-helper,-0.24346,0.324752,0.0305992
VH_M_Skin,VH_M_skin,T-helper,0.490307,0.0254343,0.00743407
VH_M_Skin,VH_M_skin,T-helper,0.217219,-0.264413,0.0502335
VH_M_Skin,VH_M_skin,T-helper,-0.215905,-0.0920311,0.0533421
VH_M_Skin,VH_M_skin,T-helper,-0.0459011,0.0343917,0.123234
VH_M_Skin,VH_M_skin,T-helper,-0.157924,-0.0204798,-0.0992998
VH_M_Skin,VH_M_skin,T-helper,-0.10506,-0.577794,-0.122686
VH_M_Skin,VH_M_skin,T-helper,-0.124023,0.395359,0.119045
VH_M_Skin,VH_M_skin,T-helper,-0.174537,-0.874407,-0.0394208
VH_M_Skin,VH_M_skin,T-helper,-0.156702,0.426466,0.0879027
VH_M_Skin,VH_M_skin,T-helper,-0.157622,0.458195,-0.134443
VH_M_Skin,VH_M_skin,T-helper,-0.0898394,-0.457956,-0.0309371
VH_M_Skin,VH_M_skin,T-helper,-0.437687,-0.021956,0.0236304
VH_M_Skin,VH_M_skin,T-helper,-0.170886,0.416766,-0.0517252
VH_M_Skin,VH_M_skin,T-helper,0.128253,0.128964,-0.0784597
VH_M_Skin,VH_M_skin,T-helper,-0.174929,-0.246528,-0.0795088
VH_M_Skin,VH_M_skin,T-helper,0.427685,0.0357984,0.020339
VH_M_Skin,VH_M_skin,T-helper,0.346542,0.200318,0.0168773
VH_M_Skin,VH_M_skin,T-helper,0.0572052,0.176025,-0.100657
VH_M_Skin,VH_M_skin,T-helper,0.160361,-0.499882,-0.132732
VH_M_Skin,VH_M_skin,T-helper,-0.22532,-0.151635,-0.0189103
VH_M_Skin,VH_M_skin,T-helper,-0.089389,-0.566208,-0.0915901
VH_M_Skin,VH_M_skin,T-helper,0.466358,-0.0161483,0.0282273
VH_M_Skin,VH_M_skin,T-helper,-0.157466,0.42691,-0.123741
VH_M_Skin,VH_M_skin,T-helper,0.195755,-0.895017,-0.102476
VH_M_Skin,VH_M_skin,T-helper,-0.363344,0.229174,0.00418689
VH_M_Skin,VH_M_skin,T-helper,0.483909,0.0380832,0.0153888
VH_M_Skin,VH_M_skin,T-helper,0.00723441,0.789177,0.121566
VH_M_Skin,VH_M_skin,T-helper,0.174037,0.439477,-0.0873892
VH_M_Skin,VH_M_skin,T-helper,-0.156448,-0.294856,0.0821568
VH_M_Skin,VH_M_skin,T-helper,-0.221318,-0.23367,0.00868647
VH_M_Skin,VH_M_skin,T-helper,-0.199383,-0.486025,-0.110859
VH_M_Skin,VH_M_skin,T-helper,0.153036,0.555922,0.0659821
VH_M_Skin,VH_M_skin,T-helper,-0.0334971,0.250342,0.149879
VH_M_Skin,VH_M_skin,T-helper,-0.200608,-0.13428,-0.0697213
VH_M_Skin,VH_M_skin,T-helper,-0.210745,-0.61401,-0.124148
VH_M_Skin,VH_M_skin,T-helper,0.224975,-0.20639,-0.024426
