,dataset,folder,cell_type
96,6a7c4462-334e-45a4-8aa4-28d3733bbbac.csv,Kidney_CxG_Portal,kidney distal convoluted tubule epithelial cell
96,6a7c4462-334e-45a4-8aa4-28d3733bbbac.csv,Kidney_CxG_Portal,kidney collecting duct intercalated cell
97,5f84ba14-4431-4d49-a88f-514cad5a30c8.csv,Kidney_CxG_Portal,macrophage
97,5f84ba14-4431-4d49-a88f-514cad5a30c8.csv,Kidney_CxG_Portal,kidney granular cell
97,5f84ba14-4431-4d49-a88f-514cad5a30c8.csv,Kidney_CxG_Portal,mesangial cell
97,5f84ba14-4431-4d49-a88f-514cad5a30c8.csv,Kidney_CxG_Portal,glomerular visceral epithelial cell
98,0738f538-ff2f-4346-b2eb-72704c291188.csv,Kidney_CxG_Portal,macrophage
98,0738f538-ff2f-4346-b2eb-72704c291188.csv,Kidney_CxG_Portal,kidney granular cell
98,0738f538-ff2f-4346-b2eb-72704c291188.csv,Kidney_CxG_Portal,mesangial cell
98,0738f538-ff2f-4346-b2eb-72704c291188.csv,Kidney_CxG_Portal,glomerular visceral epithelial cell
98,0738f538-ff2f-4346-b2eb-72704c291188.csv,Kidney_CxG_Portal,kidney distal convoluted tubule epithelial cell
98,0738f538-ff2f-4346-b2eb-72704c291188.csv,Kidney_CxG_Portal,kidney collecting duct principal cell
98,0738f538-ff2f-4346-b2eb-72704c291188.csv,Kidney_CxG_Portal,kidney collecting duct intercalated cell
99,4ebe33a1-c8ba-4238-9724-bd8b3a977521.csv,Kidney_CxG_Portal,native cell
99,4ebe33a1-c8ba-4238-9724-bd8b3a977521.csv,Kidney_CxG_Portal,mesangial cell
99,4ebe33a1-c8ba-4238-9724-bd8b3a977521.csv,Kidney_CxG_Portal,glomerular visceral epithelial cell
99,4ebe33a1-c8ba-4238-9724-bd8b3a977521.csv,Kidney_CxG_Portal,urothelial cell
99,4ebe33a1-c8ba-4238-9724-bd8b3a977521.csv,Kidney_CxG_Portal,blood vessel smooth muscle cell
99,4ebe33a1-c8ba-4238-9724-bd8b3a977521.csv,Kidney_CxG_Portal,kidney inner medulla collecting duct epithelial cell
99,4ebe33a1-c8ba-4238-9724-bd8b3a977521.csv,Kidney_CxG_Portal,kidney loop of Henle epithelial cell
99,4ebe33a1-c8ba-4238-9724-bd8b3a977521.csv,Kidney_CxG_Portal,kidney loop of Henle thin descending limb epithelial cell
100,c97f9167-f7f7-40d4-babf-a47663290c09.csv,Kidney_CxG_Portal,native cell
100,c97f9167-f7f7-40d4-babf-a47663290c09.csv,Kidney_CxG_Portal,glomerular visceral epithelial cell
100,c97f9167-f7f7-40d4-babf-a47663290c09.csv,Kidney_CxG_Portal,urothelial cell
100,c97f9167-f7f7-40d4-babf-a47663290c09.csv,Kidney_CxG_Portal,blood vessel smooth muscle cell
100,c97f9167-f7f7-40d4-babf-a47663290c09.csv,Kidney_CxG_Portal,kidney loop of Henle thin descending limb epithelial cell
101,0f68a90c-afc0-46dc-ad88-cf63a9fc5b56.csv,Kidney_CxG_Portal,native cell
101,0f68a90c-afc0-46dc-ad88-cf63a9fc5b56.csv,Kidney_CxG_Portal,glomerular visceral epithelial cell
101,0f68a90c-afc0-46dc-ad88-cf63a9fc5b56.csv,Kidney_CxG_Portal,kidney interstitial fibroblast
101,0f68a90c-afc0-46dc-ad88-cf63a9fc5b56.csv,Kidney_CxG_Portal,kidney loop of Henle epithelial cell
101,0f68a90c-afc0-46dc-ad88-cf63a9fc5b56.csv,Kidney_CxG_Portal,kidney loop of Henle thin descending limb epithelial cell
102,deb385b8-8030-42a4-af1f-aa28932c7344.csv,Kidney_CxG_Portal,macrophage
102,deb385b8-8030-42a4-af1f-aa28932c7344.csv,Kidney_CxG_Portal,kidney granular cell
102,deb385b8-8030-42a4-af1f-aa28932c7344.csv,Kidney_CxG_Portal,mesangial cell
102,deb385b8-8030-42a4-af1f-aa28932c7344.csv,Kidney_CxG_Portal,glomerular visceral epithelial cell
102,deb385b8-8030-42a4-af1f-aa28932c7344.csv,Kidney_CxG_Portal,kidney interstitial fibroblast
102,deb385b8-8030-42a4-af1f-aa28932c7344.csv,Kidney_CxG_Portal,macula densa epithelial cell
102,deb385b8-8030-42a4-af1f-aa28932c7344.csv,Kidney_CxG_Portal,kidney collecting duct intercalated cell
103,02f8bb42-0322-4906-b9ad-b92a5ce73a2d.csv,Kidney_CxG_Portal,macrophage
103,02f8bb42-0322-4906-b9ad-b92a5ce73a2d.csv,Kidney_CxG_Portal,kidney granular cell
103,02f8bb42-0322-4906-b9ad-b92a5ce73a2d.csv,Kidney_CxG_Portal,mesangial cell
103,02f8bb42-0322-4906-b9ad-b92a5ce73a2d.csv,Kidney_CxG_Portal,macula densa epithelial cell
103,02f8bb42-0322-4906-b9ad-b92a5ce73a2d.csv,Kidney_CxG_Portal,kidney collecting duct intercalated cell
104,9df7a9ce-4298-4d65-9e89-33d83ac8bb69.csv,Kidney_CxG_Portal,mesangial cell
104,9df7a9ce-4298-4d65-9e89-33d83ac8bb69.csv,Kidney_CxG_Portal,glomerular visceral epithelial cell
104,9df7a9ce-4298-4d65-9e89-33d83ac8bb69.csv,Kidney_CxG_Portal,pericyte cell
104,9df7a9ce-4298-4d65-9e89-33d83ac8bb69.csv,Kidney_CxG_Portal,leukocyte
104,9df7a9ce-4298-4d65-9e89-33d83ac8bb69.csv,Kidney_CxG_Portal,blood vessel smooth muscle cell
104,9df7a9ce-4298-4d65-9e89-33d83ac8bb69.csv,Kidney_CxG_Portal,kidney connecting tubule epithelial cell
104,9df7a9ce-4298-4d65-9e89-33d83ac8bb69.csv,Kidney_CxG_Portal,kidney distal convoluted tubule epithelial cell
104,9df7a9ce-4298-4d65-9e89-33d83ac8bb69.csv,Kidney_CxG_Portal,kidney loop of Henle epithelial cell
104,9df7a9ce-4298-4d65-9e89-33d83ac8bb69.csv,Kidney_CxG_Portal,kidney collecting duct intercalated cell
105,51e353b3-c8fe-4e8c-b912-e75c9bc28a66.csv,Kidney_CxG_Portal,kidney granular cell
105,51e353b3-c8fe-4e8c-b912-e75c9bc28a66.csv,Kidney_CxG_Portal,mesangial cell
105,51e353b3-c8fe-4e8c-b912-e75c9bc28a66.csv,Kidney_CxG_Portal,glomerular visceral epithelial cell
105,51e353b3-c8fe-4e8c-b912-e75c9bc28a66.csv,Kidney_CxG_Portal,kidney distal convoluted tubule epithelial cell
105,51e353b3-c8fe-4e8c-b912-e75c9bc28a66.csv,Kidney_CxG_Portal,kidney loop of Henle thick ascending limb epithelial cell
105,51e353b3-c8fe-4e8c-b912-e75c9bc28a66.csv,Kidney_CxG_Portal,kidney collecting duct principal cell
105,51e353b3-c8fe-4e8c-b912-e75c9bc28a66.csv,Kidney_CxG_Portal,kidney collecting duct intercalated cell
106,c2dec445-4116-4b6d-9253-a73f9516460f.csv,Kidney_CxG_Portal,macrophage
107,43600c3c-6aa4-490a-bf80-bd74a52edfa4.csv,Kidney_CxG_Portal,macrophage
107,43600c3c-6aa4-490a-bf80-bd74a52edfa4.csv,Kidney_CxG_Portal,kidney granular cell
107,43600c3c-6aa4-490a-bf80-bd74a52edfa4.csv,Kidney_CxG_Portal,mesangial cell
107,43600c3c-6aa4-490a-bf80-bd74a52edfa4.csv,Kidney_CxG_Portal,glomerular visceral epithelial cell
107,43600c3c-6aa4-490a-bf80-bd74a52edfa4.csv,Kidney_CxG_Portal,macula densa epithelial cell
107,43600c3c-6aa4-490a-bf80-bd74a52edfa4.csv,Kidney_CxG_Portal,kidney loop of Henle thick ascending limb epithelial cell
107,43600c3c-6aa4-490a-bf80-bd74a52edfa4.csv,Kidney_CxG_Portal,kidney collecting duct intercalated cell
108,cb97280b-1c7c-4c55-a921-481062abd9f7.csv,Kidney_CxG_Portal,native cell
108,cb97280b-1c7c-4c55-a921-481062abd9f7.csv,Kidney_CxG_Portal,glomerular visceral epithelial cell
108,cb97280b-1c7c-4c55-a921-481062abd9f7.csv,Kidney_CxG_Portal,kidney interstitial fibroblast
108,cb97280b-1c7c-4c55-a921-481062abd9f7.csv,Kidney_CxG_Portal,kidney loop of Henle epithelial cell
108,cb97280b-1c7c-4c55-a921-481062abd9f7.csv,Kidney_CxG_Portal,kidney loop of Henle thick ascending limb epithelial cell
108,cb97280b-1c7c-4c55-a921-481062abd9f7.csv,Kidney_CxG_Portal,kidney loop of Henle thin descending limb epithelial cell
109,99c400af-2a21-4937-9b84-cc1e52f7ba09.csv,Kidney_CxG_Portal,kidney granular cell
109,99c400af-2a21-4937-9b84-cc1e52f7ba09.csv,Kidney_CxG_Portal,mesangial cell
109,99c400af-2a21-4937-9b84-cc1e52f7ba09.csv,Kidney_CxG_Portal,glomerular visceral epithelial cell
109,99c400af-2a21-4937-9b84-cc1e52f7ba09.csv,Kidney_CxG_Portal,kidney distal convoluted tubule epithelial cell
110,4d31941b-7abc-4963-bf0c-2021998bc3bc.csv,Kidney_CxG_Portal,macrophage
110,4d31941b-7abc-4963-bf0c-2021998bc3bc.csv,Kidney_CxG_Portal,kidney granular cell
110,4d31941b-7abc-4963-bf0c-2021998bc3bc.csv,Kidney_CxG_Portal,mesangial cell
110,4d31941b-7abc-4963-bf0c-2021998bc3bc.csv,Kidney_CxG_Portal,glomerular visceral epithelial cell
110,4d31941b-7abc-4963-bf0c-2021998bc3bc.csv,Kidney_CxG_Portal,kidney interstitial fibroblast
110,4d31941b-7abc-4963-bf0c-2021998bc3bc.csv,Kidney_CxG_Portal,macula densa epithelial cell
111,2d4998cf-bd56-4e59-b57d-a04682a36ab1.csv,Kidney_CxG_Portal,macrophage
111,2d4998cf-bd56-4e59-b57d-a04682a36ab1.csv,Kidney_CxG_Portal,kidney distal convoluted tubule epithelial cell
112,ff77ee42-ed01-4e50-8413-4cea1f6fbcbc.csv,Kidney_CxG_Portal,mesangial cell
112,ff77ee42-ed01-4e50-8413-4cea1f6fbcbc.csv,Kidney_CxG_Portal,glomerular visceral epithelial cell
112,ff77ee42-ed01-4e50-8413-4cea1f6fbcbc.csv,Kidney_CxG_Portal,pericyte cell
112,ff77ee42-ed01-4e50-8413-4cea1f6fbcbc.csv,Kidney_CxG_Portal,leukocyte
112,ff77ee42-ed01-4e50-8413-4cea1f6fbcbc.csv,Kidney_CxG_Portal,blood vessel smooth muscle cell
112,ff77ee42-ed01-4e50-8413-4cea1f6fbcbc.csv,Kidney_CxG_Portal,parietal epithelial cell
112,ff77ee42-ed01-4e50-8413-4cea1f6fbcbc.csv,Kidney_CxG_Portal,kidney connecting tubule epithelial cell
113,34cb364a-c405-478e-8cdd-48a69ae5c5b4.csv,Kidney_CxG_Portal,macrophage
113,34cb364a-c405-478e-8cdd-48a69ae5c5b4.csv,Kidney_CxG_Portal,kidney granular cell
113,34cb364a-c405-478e-8cdd-48a69ae5c5b4.csv,Kidney_CxG_Portal,mesangial cell
113,34cb364a-c405-478e-8cdd-48a69ae5c5b4.csv,Kidney_CxG_Portal,glomerular visceral epithelial cell
113,34cb364a-c405-478e-8cdd-48a69ae5c5b4.csv,Kidney_CxG_Portal,kidney loop of Henle thick ascending limb epithelial cell
114,a5ecb41a-d1e8-4d6a-954c-30472a2f1007.csv,Kidney_CxG_Portal,macrophage
114,a5ecb41a-d1e8-4d6a-954c-30472a2f1007.csv,Kidney_CxG_Portal,kidney granular cell
114,a5ecb41a-d1e8-4d6a-954c-30472a2f1007.csv,Kidney_CxG_Portal,mesangial cell
114,a5ecb41a-d1e8-4d6a-954c-30472a2f1007.csv,Kidney_CxG_Portal,kidney distal convoluted tubule epithelial cell
114,a5ecb41a-d1e8-4d6a-954c-30472a2f1007.csv,Kidney_CxG_Portal,macula densa epithelial cell
114,a5ecb41a-d1e8-4d6a-954c-30472a2f1007.csv,Kidney_CxG_Portal,kidney loop of Henle thick ascending limb epithelial cell
114,a5ecb41a-d1e8-4d6a-954c-30472a2f1007.csv,Kidney_CxG_Portal,kidney collecting duct intercalated cell
115,6ebb6e9b-efd0-4e02-a49a-4bf3c732203b.csv,Kidney_CxG_Portal,macrophage
115,6ebb6e9b-efd0-4e02-a49a-4bf3c732203b.csv,Kidney_CxG_Portal,kidney distal convoluted tubule epithelial cell
116,90ef2377-e4d0-41c7-924f-6f9ee7a9237d.csv,Kidney_CxG_Portal,macrophage
116,90ef2377-e4d0-41c7-924f-6f9ee7a9237d.csv,Kidney_CxG_Portal,kidney granular cell
116,90ef2377-e4d0-41c7-924f-6f9ee7a9237d.csv,Kidney_CxG_Portal,mesangial cell
116,90ef2377-e4d0-41c7-924f-6f9ee7a9237d.csv,Kidney_CxG_Portal,glomerular visceral epithelial cell
116,90ef2377-e4d0-41c7-924f-6f9ee7a9237d.csv,Kidney_CxG_Portal,kidney distal convoluted tubule epithelial cell
116,90ef2377-e4d0-41c7-924f-6f9ee7a9237d.csv,Kidney_CxG_Portal,kidney loop of Henle thick ascending limb epithelial cell
116,90ef2377-e4d0-41c7-924f-6f9ee7a9237d.csv,Kidney_CxG_Portal,kidney collecting duct intercalated cell
117,55158af8-7de6-48d5-8aa3-0088ebd7cd4a.csv,Kidney_CxG_Portal,macrophage
117,55158af8-7de6-48d5-8aa3-0088ebd7cd4a.csv,Kidney_CxG_Portal,kidney distal convoluted tubule epithelial cell
117,55158af8-7de6-48d5-8aa3-0088ebd7cd4a.csv,Kidney_CxG_Portal,kidney collecting duct intercalated cell
118,105c7dad-0468-4628-a5be-2bb42c6a8ae4.csv,Kidney_CxG_Portal,kidney epithelial cell
118,105c7dad-0468-4628-a5be-2bb42c6a8ae4.csv,Kidney_CxG_Portal,mononuclear phagocyte
118,105c7dad-0468-4628-a5be-2bb42c6a8ae4.csv,Kidney_CxG_Portal,epithelial cell of proximal tubule
118,105c7dad-0468-4628-a5be-2bb42c6a8ae4.csv,Kidney_CxG_Portal,mast cell
118,105c7dad-0468-4628-a5be-2bb42c6a8ae4.csv,Kidney_CxG_Portal,glomerular endothelial cell
118,105c7dad-0468-4628-a5be-2bb42c6a8ae4.csv,Kidney_CxG_Portal,epithelial cell of glomerular capsule
118,105c7dad-0468-4628-a5be-2bb42c6a8ae4.csv,Kidney_CxG_Portal,kidney connecting tubule epithelial cell
118,105c7dad-0468-4628-a5be-2bb42c6a8ae4.csv,Kidney_CxG_Portal,kidney loop of Henle thick ascending limb epithelial cell
119,8c6f14c0-6162-4c2e-971f-510d7b766d7c.csv,Kidney_CxG_Portal,kidney granular cell
119,8c6f14c0-6162-4c2e-971f-510d7b766d7c.csv,Kidney_CxG_Portal,mesangial cell
119,8c6f14c0-6162-4c2e-971f-510d7b766d7c.csv,Kidney_CxG_Portal,glomerular visceral epithelial cell
119,8c6f14c0-6162-4c2e-971f-510d7b766d7c.csv,Kidney_CxG_Portal,blood vessel smooth muscle cell
119,8c6f14c0-6162-4c2e-971f-510d7b766d7c.csv,Kidney_CxG_Portal,macula densa epithelial cell
119,8c6f14c0-6162-4c2e-971f-510d7b766d7c.csv,Kidney_CxG_Portal,kidney loop of Henle thick ascending limb epithelial cell
119,8c6f14c0-6162-4c2e-971f-510d7b766d7c.csv,Kidney_CxG_Portal,kidney collecting duct principal cell
119,8c6f14c0-6162-4c2e-971f-510d7b766d7c.csv,Kidney_CxG_Portal,kidney collecting duct intercalated cell
120,a5a6c83a-3afe-4a87-8c32-691118c46e51.csv,Kidney_CxG_Portal,macrophage
120,a5a6c83a-3afe-4a87-8c32-691118c46e51.csv,Kidney_CxG_Portal,kidney distal convoluted tubule epithelial cell
121,3679ae7d-d70e-4c09-a8bb-78b8ae1006ff.csv,Kidney_CxG_Portal,macrophage
121,3679ae7d-d70e-4c09-a8bb-78b8ae1006ff.csv,Kidney_CxG_Portal,kidney granular cell
121,3679ae7d-d70e-4c09-a8bb-78b8ae1006ff.csv,Kidney_CxG_Portal,mesangial cell
121,3679ae7d-d70e-4c09-a8bb-78b8ae1006ff.csv,Kidney_CxG_Portal,glomerular visceral epithelial cell
121,3679ae7d-d70e-4c09-a8bb-78b8ae1006ff.csv,Kidney_CxG_Portal,macula densa epithelial cell
122,141b77bf-65b5-47d3-b860-d9ef25caa0e0.csv,Kidney_CxG_Portal,macrophage
122,141b77bf-65b5-47d3-b860-d9ef25caa0e0.csv,Kidney_CxG_Portal,kidney granular cell
122,141b77bf-65b5-47d3-b860-d9ef25caa0e0.csv,Kidney_CxG_Portal,mesangial cell
122,141b77bf-65b5-47d3-b860-d9ef25caa0e0.csv,Kidney_CxG_Portal,glomerular visceral epithelial cell
122,141b77bf-65b5-47d3-b860-d9ef25caa0e0.csv,Kidney_CxG_Portal,macula densa epithelial cell
122,141b77bf-65b5-47d3-b860-d9ef25caa0e0.csv,Kidney_CxG_Portal,kidney collecting duct intercalated cell
123,53d208b0-2cfd-4366-9866-c3c6114081bc.csv,Kidney_CxG_Portal,endothelial cell
124,0d049f5a-19b1-4055-a377-011a9570032c.csv,Kidney_CxG_Portal,macrophage
125,a51c6ece-5731-4128-8c1e-5060e80c69e4.csv,Kidney_CxG_Portal,native cell
125,a51c6ece-5731-4128-8c1e-5060e80c69e4.csv,Kidney_CxG_Portal,mast cell
125,a51c6ece-5731-4128-8c1e-5060e80c69e4.csv,Kidney_CxG_Portal,endothelial cell
125,a51c6ece-5731-4128-8c1e-5060e80c69e4.csv,Kidney_CxG_Portal,mesenchymal stem cell
125,a51c6ece-5731-4128-8c1e-5060e80c69e4.csv,Kidney_CxG_Portal,macrophage
125,a51c6ece-5731-4128-8c1e-5060e80c69e4.csv,Kidney_CxG_Portal,megakaryocyte
125,a51c6ece-5731-4128-8c1e-5060e80c69e4.csv,Kidney_CxG_Portal,monocyte
125,a51c6ece-5731-4128-8c1e-5060e80c69e4.csv,Kidney_CxG_Portal,natural killer cell
125,a51c6ece-5731-4128-8c1e-5060e80c69e4.csv,Kidney_CxG_Portal,"CD4-positive, alpha-beta T cell"
125,a51c6ece-5731-4128-8c1e-5060e80c69e4.csv,Kidney_CxG_Portal,"CD8-positive, alpha-beta T cell"
125,a51c6ece-5731-4128-8c1e-5060e80c69e4.csv,Kidney_CxG_Portal,erythroid lineage cell
125,a51c6ece-5731-4128-8c1e-5060e80c69e4.csv,Kidney_CxG_Portal,neutrophil
125,a51c6ece-5731-4128-8c1e-5060e80c69e4.csv,Kidney_CxG_Portal,plasmacytoid dendritic cell
125,a51c6ece-5731-4128-8c1e-5060e80c69e4.csv,Kidney_CxG_Portal,conventional dendritic cell
125,a51c6ece-5731-4128-8c1e-5060e80c69e4.csv,Kidney_CxG_Portal,innate lymphoid cell
125,a51c6ece-5731-4128-8c1e-5060e80c69e4.csv,Kidney_CxG_Portal,epithelial cell of proximal tubule
125,a51c6ece-5731-4128-8c1e-5060e80c69e4.csv,Kidney_CxG_Portal,epithelial cell of glomerular capsule
125,a51c6ece-5731-4128-8c1e-5060e80c69e4.csv,Kidney_CxG_Portal,nephron tubule epithelial cell
125,a51c6ece-5731-4128-8c1e-5060e80c69e4.csv,Kidney_CxG_Portal,kidney connecting tubule epithelial cell
125,a51c6ece-5731-4128-8c1e-5060e80c69e4.csv,Kidney_CxG_Portal,kidney collecting duct cell
125,a51c6ece-5731-4128-8c1e-5060e80c69e4.csv,Kidney_CxG_Portal,B cell
126,8c275f25-d8d9-40b2-a81d-498bf89c4677.csv,Kidney_CxG_Portal,macrophage
126,8c275f25-d8d9-40b2-a81d-498bf89c4677.csv,Kidney_CxG_Portal,kidney distal convoluted tubule epithelial cell
127,a1e16320-801b-4d0a-b60d-ebf9b4130bb4.csv,Kidney_CxG_Portal,mesangial cell
127,a1e16320-801b-4d0a-b60d-ebf9b4130bb4.csv,Kidney_CxG_Portal,glomerular visceral epithelial cell
127,a1e16320-801b-4d0a-b60d-ebf9b4130bb4.csv,Kidney_CxG_Portal,pericyte cell
127,a1e16320-801b-4d0a-b60d-ebf9b4130bb4.csv,Kidney_CxG_Portal,leukocyte
127,a1e16320-801b-4d0a-b60d-ebf9b4130bb4.csv,Kidney_CxG_Portal,blood vessel smooth muscle cell
127,a1e16320-801b-4d0a-b60d-ebf9b4130bb4.csv,Kidney_CxG_Portal,kidney connecting tubule epithelial cell
127,a1e16320-801b-4d0a-b60d-ebf9b4130bb4.csv,Kidney_CxG_Portal,kidney distal convoluted tubule epithelial cell
127,a1e16320-801b-4d0a-b60d-ebf9b4130bb4.csv,Kidney_CxG_Portal,kidney loop of Henle epithelial cell
128,53ea4f06-0319-4b13-8e9d-e2581023aab7.csv,Kidney_CxG_Portal,macrophage
128,53ea4f06-0319-4b13-8e9d-e2581023aab7.csv,Kidney_CxG_Portal,blood vessel smooth muscle cell
128,53ea4f06-0319-4b13-8e9d-e2581023aab7.csv,Kidney_CxG_Portal,kidney distal convoluted tubule epithelial cell
129,0ae96eac-ff08-4870-9bc3-cd12418af7e4.csv,Kidney_CxG_Portal,kidney granular cell
129,0ae96eac-ff08-4870-9bc3-cd12418af7e4.csv,Kidney_CxG_Portal,mesangial cell
129,0ae96eac-ff08-4870-9bc3-cd12418af7e4.csv,Kidney_CxG_Portal,blood vessel smooth muscle cell
129,0ae96eac-ff08-4870-9bc3-cd12418af7e4.csv,Kidney_CxG_Portal,macula densa epithelial cell
129,0ae96eac-ff08-4870-9bc3-cd12418af7e4.csv,Kidney_CxG_Portal,kidney loop of Henle thick ascending limb epithelial cell
130,3bf0da2c-f0d7-4078-a152-d6a4f97ea43f.csv,Kidney_CxG_Portal,native cell
130,3bf0da2c-f0d7-4078-a152-d6a4f97ea43f.csv,Kidney_CxG_Portal,glomerular visceral epithelial cell
130,3bf0da2c-f0d7-4078-a152-d6a4f97ea43f.csv,Kidney_CxG_Portal,kidney distal convoluted tubule epithelial cell
130,3bf0da2c-f0d7-4078-a152-d6a4f97ea43f.csv,Kidney_CxG_Portal,kidney loop of Henle epithelial cell
130,3bf0da2c-f0d7-4078-a152-d6a4f97ea43f.csv,Kidney_CxG_Portal,kidney loop of Henle thin descending limb epithelial cell
131,7139f99f-c610-43b8-bb06-4280acb1c987.csv,Kidney_CxG_Portal,macrophage
131,7139f99f-c610-43b8-bb06-4280acb1c987.csv,Kidney_CxG_Portal,kidney granular cell
131,7139f99f-c610-43b8-bb06-4280acb1c987.csv,Kidney_CxG_Portal,mesangial cell
131,7139f99f-c610-43b8-bb06-4280acb1c987.csv,Kidney_CxG_Portal,glomerular visceral epithelial cell
131,7139f99f-c610-43b8-bb06-4280acb1c987.csv,Kidney_CxG_Portal,kidney distal convoluted tubule epithelial cell
131,7139f99f-c610-43b8-bb06-4280acb1c987.csv,Kidney_CxG_Portal,kidney loop of Henle thick ascending limb epithelial cell
131,7139f99f-c610-43b8-bb06-4280acb1c987.csv,Kidney_CxG_Portal,kidney collecting duct principal cell
131,7139f99f-c610-43b8-bb06-4280acb1c987.csv,Kidney_CxG_Portal,kidney collecting duct intercalated cell
132,b627552d-c205-4ab3-b440-e08b3271d372.csv,Kidney_CxG_Portal,kidney distal convoluted tubule epithelial cell
133,f7c1c579-2dc0-47e2-ba19-8165c5a0e353.csv,Stomach_CxG_Portal,ciliated epithelial cell
133,f7c1c579-2dc0-47e2-ba19-8165c5a0e353.csv,Stomach_CxG_Portal,mesothelial cell
133,f7c1c579-2dc0-47e2-ba19-8165c5a0e353.csv,Stomach_CxG_Portal,glial cell
133,f7c1c579-2dc0-47e2-ba19-8165c5a0e353.csv,Stomach_CxG_Portal,myeloid cell
133,f7c1c579-2dc0-47e2-ba19-8165c5a0e353.csv,Stomach_CxG_Portal,erythroblast
133,f7c1c579-2dc0-47e2-ba19-8165c5a0e353.csv,Stomach_CxG_Portal,endothelial cell of lymphatic vessel
133,f7c1c579-2dc0-47e2-ba19-8165c5a0e353.csv,Stomach_CxG_Portal,enteric neuron
133,f7c1c579-2dc0-47e2-ba19-8165c5a0e353.csv,Stomach_CxG_Portal,native cell
133,f7c1c579-2dc0-47e2-ba19-8165c5a0e353.csv,Stomach_CxG_Portal,neuroendocrine cell
133,f7c1c579-2dc0-47e2-ba19-8165c5a0e353.csv,Stomach_CxG_Portal,stromal cell
133,f7c1c579-2dc0-47e2-ba19-8165c5a0e353.csv,Stomach_CxG_Portal,innate lymphoid cell
133,f7c1c579-2dc0-47e2-ba19-8165c5a0e353.csv,Stomach_CxG_Portal,endothelial cell of vascular tree
133,f7c1c579-2dc0-47e2-ba19-8165c5a0e353.csv,Stomach_CxG_Portal,brush cell
134,53d208b0-2cfd-4366-9866-c3c6114081bc.csv,Mammary_Gland_CxG_Portal,mast cell
134,53d208b0-2cfd-4366-9866-c3c6114081bc.csv,Mammary_Gland_CxG_Portal,B cell
134,53d208b0-2cfd-4366-9866-c3c6114081bc.csv,Mammary_Gland_CxG_Portal,vascular associated smooth muscle cell
134,53d208b0-2cfd-4366-9866-c3c6114081bc.csv,Mammary_Gland_CxG_Portal,pericyte cell
134,53d208b0-2cfd-4366-9866-c3c6114081bc.csv,Mammary_Gland_CxG_Portal,mature NK T cell
134,53d208b0-2cfd-4366-9866-c3c6114081bc.csv,Mammary_Gland_CxG_Portal,endothelial cell of lymphatic vessel
136,cross_species_cluster.csv,Motor_Cortex_Azimuth,Astro_1
136,cross_species_cluster.csv,Motor_Cortex_Azimuth,Chandelier
136,cross_species_cluster.csv,Motor_Cortex_Azimuth,Endo
136,cross_species_cluster.csv,Motor_Cortex_Azimuth,exclude
136,cross_species_cluster.csv,Motor_Cortex_Azimuth,L5 ET_2
136,cross_species_cluster.csv,Motor_Cortex_Azimuth,L5 IT_3
136,cross_species_cluster.csv,Motor_Cortex_Azimuth,Lamp5_1
136,cross_species_cluster.csv,Motor_Cortex_Azimuth,Lamp5_4
136,cross_species_cluster.csv,Motor_Cortex_Azimuth,Lamp5_5
136,cross_species_cluster.csv,Motor_Cortex_Azimuth,Microglia/PVM
136,cross_species_cluster.csv,Motor_Cortex_Azimuth,Pvalb_2
136,cross_species_cluster.csv,Motor_Cortex_Azimuth,Sncg_2
136,cross_species_cluster.csv,Motor_Cortex_Azimuth,Sncg_3
136,cross_species_cluster.csv,Motor_Cortex_Azimuth,Sst Chodl
136,cross_species_cluster.csv,Motor_Cortex_Azimuth,Sst_4
136,cross_species_cluster.csv,Motor_Cortex_Azimuth,Sst_5
136,cross_species_cluster.csv,Motor_Cortex_Azimuth,Sst_6
136,cross_species_cluster.csv,Motor_Cortex_Azimuth,Sst_7
136,cross_species_cluster.csv,Motor_Cortex_Azimuth,VLMC
137,subclass.csv,Motor_Cortex_Azimuth,Endo
137,subclass.csv,Motor_Cortex_Azimuth,Micro-PVM
137,subclass.csv,Motor_Cortex_Azimuth,Sst Chodl
137,subclass.csv,Motor_Cortex_Azimuth,VLMC
138,cluster.csv,Motor_Cortex_Azimuth,Astro L1 FGFR3 SERPINI2
138,cluster.csv,Motor_Cortex_Azimuth,Astro L1-6 FGFR3 AQP1
138,cluster.csv,Motor_Cortex_Azimuth,Endo L2-5 NOSTRIN SRGN
138,cluster.csv,Motor_Cortex_Azimuth,Exc L2 LAMP5 KCNG3
138,cluster.csv,Motor_Cortex_Azimuth,Exc L2 LINC00507 ATP7B
138,cluster.csv,Motor_Cortex_Azimuth,Exc L2-3 LINC00507 DSG3
138,cluster.csv,Motor_Cortex_Azimuth,Exc L2-3 RORB PTPN3
138,cluster.csv,Motor_Cortex_Azimuth,Exc L2-3 RORB RTKN2
138,cluster.csv,Motor_Cortex_Azimuth,Exc L3 THEMIS ENPEP
138,cluster.csv,Motor_Cortex_Azimuth,Exc L3-5 FEZF2 LINC01107
138,cluster.csv,Motor_Cortex_Azimuth,Exc L3-5 RORB LAMA4
138,cluster.csv,Motor_Cortex_Azimuth,Exc L3-5 RORB LINC01202
138,cluster.csv,Motor_Cortex_Azimuth,Exc L3-5 RORB RPRM
138,cluster.csv,Motor_Cortex_Azimuth,Exc L3-5 RORB TNNT2
